instruction,intent,OOD
I'd like to cancel my tickets for the game in this town can i get some help,cancel_ticket,No
"I want to cancel my tickets for the game in this city, wil you help me?",cancel_ticket,No
"I would like to cancel my ticket for the event in this city, were could I do it?",cancel_ticket,No
I got to cancel my tickets for the event could ya help me,cancel_ticket,No
Id like to cancel my tickets for the  event in this town could uhelp me,cancel_ticket,No
"I need to cancel my ticket for the show, where could I do it?",cancel_ticket,No
I'd like to cancel my fycking ticket for the event in this town how to do it,cancel_ticket,No
Can you help me to cancel my tickets for the game?,cancel_ticket,No
Help me to cancel my ticketfor the show in this city,cancel_ticket,No
I'd like to cancel my itckets for the show,cancel_ticket,No
Would it be possible to cancel my tickets for the game in this town,cancel_ticket,No
I want assistance cancelling my ticket for the event in these town,cancel_ticket,No
Help me cancelling my ticket for the concert in this town,cancel_ticket,No
"I would like to cancel my ticket for the game in this town, I need assistance",cancel_ticket,No
Need to cancel my ticket for the event in this town where can i do  it,cancel_ticket,No
"I'd like to cancel my tickets for the concert in this city, where to do it?",cancel_ticket,No
"I have to cancel my ticket for the concert in these town, how to do it?",cancel_ticket,No
Can i cancel my ticket for the game in thus city,cancel_ticket,No
Were do I cancel my tickets for the show?,cancel_ticket,No
I gfot to cancel my ticket for the show in this town how could i do it,cancel_ticket,No
"I'd like to cancel my ticket for the event, I need help",cancel_ticket,No
I have to cancel my tickets for the game in this town where do i do it,cancel_ticket,No
Wanna cancel my ticket for the game in this city can i get some help,cancel_ticket,No
"I have to cancel mmy tickets for the game, help me",cancel_ticket,No
How can i cancel mny tickets for the game,cancel_ticket,No
Wanna cancel my ticket for the show could uhelp me,cancel_ticket,No
Can i cancel my ticket for the show in this otwn,cancel_ticket,No
I'd like to cancel my ticket for the show in this city help me,cancel_ticket,No
I have to cancel my tickets were do i do it,cancel_ticket,No
"I would like to cancel my ticket for the event in this town, could I get some help?",cancel_ticket,No
I got to cancel my ticket for the sgow where could i do it,cancel_ticket,No
Can you help me canceling my tickets for the concert in this city?,cancel_ticket,No
Where can i cancel my ticket,cancel_ticket,No
Need to cancel my ticket for the event how could i do it,cancel_ticket,No
"I want to cancel my ticket for the eveng in this town, how can I do it?",cancel_ticket,No
Need to cancel my tickets for the shw can i get some help,cancel_ticket,No
I got to cancel my ticket for the game in this town,cancel_ticket,No
"I have to cancel my tickets for the show in this city, will you help me?",cancel_ticket,No
"I need to cancel my tickets for the game in these city, how can I do it?",cancel_ticket,No
"I'd like to cancel my ticket for the show in this city, can I get some help ?",cancel_ticket,No
Would it be possible to cancel my ticket ofr the game,cancel_ticket,No
How could I cancel my ufcking ticket for the show in this city?,cancel_ticket,No
I need help to cancel my ticketsfor the show in this town,cancel_ticket,No
Id like to cancel my ticket flr the concert in this city,cancel_ticket,No
"I'd like to cancel my tickets for the show in this city, where could I do it?",cancel_ticket,No
"I need to cancel my ticket for the concert, how can I do it?",cancel_ticket,No
"I'd lie to cancel my tickets, help me",cancel_ticket,No
I want assistance canceling my tickets for the concert,cancel_ticket,No
Where to cancel my tickets for the game in this town?,cancel_ticket,No
I want help cancelling my tickets for the concert in this town,cancel_ticket,No
Would it be possible to cancel my ticket for the event in this town?,cancel_ticket,No
"I got to cancel my tickets for the game in this city, can I get some help?",cancel_ticket,No
Wana cancel my tickets where can i do it,cancel_ticket,No
"I would like to cancel my tickets for the show, how do I do it?",cancel_ticket,No
Need to cancl my tickets for the show in this city where could i do it,cancel_ticket,No
"I have to cancel my tickets for the game , where to do it?",cancel_ticket,No
Need to cancel my ticket where do i do it,cancel_ticket,No
I want assistance to cancel my tickets for the event in these city,cancel_ticket,No
"I would like to cancel my ticket for the show in this city, where do I do it?",cancel_ticket,No
I have to cancel my tickets for the show in this city where to do it,cancel_ticket,No
Need to cancel my ticket for the game in this city where could i do it,cancel_ticket,No
Wanna cancel my ticket for the event in this city how do i do it,cancel_ticket,No
I got to cancel  my ticket for the show could uhelp me,cancel_ticket,No
I'd like to cancel my ticket for the show in this town where to do it,cancel_ticket,No
Cancel myt tickets for the game in this city,cancel_ticket,No
I'd like to cancel my ticket for the game in this town i need help,cancel_ticket,No
"I got to cancel my ticket for the concert in this city, where to do it?",cancel_ticket,No
Could you help me cancelling my ticket for the concert?,cancel_ticket,No
I need help to cancel my ticket for the concert in thistown,cancel_ticket,No
"I'd like to cancel my ticket for the game in this city, I need help",cancel_ticket,No
I got to cancel my ticket fr the concert how can i do it,cancel_ticket,No
Id like to cancel my ticket for the show in this town can i get some help,cancel_ticket,No
Id like to cancel my ticket for the game in this city,cancel_ticket,No
I got to cancel my tickets for the show in this city how to do it,cancel_ticket,No
"I would like to cancel my ufcking tickets for the show in this town, could I get some help?",cancel_ticket,No
"I got to cancel my tickets for the event, could I get some help?",cancel_ticket,No
Could i cancel my tickets for th event in this city,cancel_ticket,No
"I have to cancel my tickets for the game in this town, could I get some help?",cancel_ticket,No
How can I cancel my ticket for the concert in this city?,cancel_ticket,No
I have to cancel my ticket for the event in thsi town can uhelp me,cancel_ticket,No
I'd like to cancel my ticket for the game in this city where could i do it,cancel_ticket,No
"I got to cancel my ticket , could I get some help?",cancel_ticket,No
Need to cancel my tickets for the event in this city will ya help me,cancel_ticket,No
I'd like to cancel my tickets for the show in this town,cancel_ticket,No
I'd like to cancel my ticket for the game in ths town can i get some help,cancel_ticket,No
"I want to cancel my tickets for the event, I need help",cancel_ticket,No
"I have ot cancel my ticket for the concert in this town, I need assistance",cancel_ticket,No
"I got to cancel my tickets for the show in this city, could you help me?",cancel_ticket,No
I need assistance canceling my tickets for the show,cancel_ticket,No
"I have to cancel my tickets for the event in this ton, where do I do it?",cancel_ticket,No
Could you help me cancelling my ticket for the show in this city?,cancel_ticket,No
Nedd to cancel my ticket for the show help me,cancel_ticket,No
Io have to cancel my tickets for the game in this town,cancel_ticket,No
How can I cancel my ticket for the event?,cancel_ticket,No
"I'd like to cancel my ticket for the event in this town, I need assistance",cancel_ticket,No
Id like to cancel my ticket for the game in this citu how could i do it,cancel_ticket,No
"I have to cance my tickets for the game in this city, how could I do it?",cancel_ticket,No
Wanna cancel my ticket for the event in this city i need help,cancel_ticket,No
I need assistance to cancel my tickets for the game in this city,cancel_ticket,No
Id like tp cancel my ticket for the game how could i do it,cancel_ticket,No
Need to cancel my tickets for the event help me,cancel_ticket,No
Wanna cancel my tickets for the game in this city where can i do  it,cancel_ticket,No
Id like to cancel my tikcet for the game in this town i need assistance,cancel_ticket,No
I have to cancel my tickets for the concert in this city how coud i do it,cancel_ticket,No
Can you help me cancelling my ticket for the show in these town?,cancel_ticket,No
Need to czncel my tickets for the show in this city where could i do it,cancel_ticket,No
Could i cancel my ticket for the sshow in this city,cancel_ticket,No
Can ya help me to cancel my ticket for the event in this city,cancel_ticket,No
Need to cancel my tickets for the concert in these town help me,cancel_ticket,No
"I would like to cancel my ticket for the show in this city, where can I do it?",cancel_ticket,No
"I got to cancel my tickets for the show in this city, where could I do it?",cancel_ticket,No
Need to cancel my tickets for the show in this town how to d it,cancel_ticket,No
I'd like to cancel my tickets for the game in this city where can i do it,cancel_ticket,No
I'd like to cancel my ticket for the show in this city i need help,cancel_ticket,No
"I need to cancel my ticket for the cohcert in this town, how can I do it?",cancel_ticket,No
"I have to cancel my ticket for the show in this city, where could I do it?",cancel_ticket,No
"I have to cancel myu tickets for the game in this town, help me",cancel_ticket,No
